DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1961,Zidovudine,DDInter1578,Remdesivir,Moderate
DDInter1961,Zidovudine,DDInter1587,Ribavirin,Moderate
DDInter1961,Zidovudine,DDInter1588,Ribociclib,Moderate
DDInter1961,Zidovudine,DDInter1589,Rifabutin,Moderate
DDInter1961,Zidovudine,DDInter1590,Rifampicin,Moderate
DDInter1961,Zidovudine,DDInter1592,Rifapentine,Moderate
DDInter1961,Zidovudine,DDInter1594,Rilonacept,Moderate
DDInter1961,Zidovudine,DDInter1607,Ritonavir,Minor
DDInter1608,Rituximab,DDInter1961,Zidovudine,Moderate
DDInter1961,Zidovudine,DDInter1614,Roflumilast,Moderate
DDInter1961,Zidovudine,DDInter1616,Romidepsin,Moderate
DDInter1961,Zidovudine,DDInter1622,Rosuvastatin,Moderate
DDInter1961,Zidovudine,DDInter1626,Rucaparib,Moderate
DDInter1961,Zidovudine,DDInter1628,Ruxolitinib,Moderate
DDInter1961,Zidovudine,DDInter1643,Sarilumab,Moderate
DDInter1961,Zidovudine,DDInter1644,Satralizumab,Moderate
DDInter1961,Zidovudine,DDInter1657,Selinexor,Moderate
DDInter1961,Zidovudine,DDInter1675,Simvastatin,Moderate
DDInter1961,Zidovudine,DDInter1676,Siponimod,Major
DDInter1961,Zidovudine,DDInter1677,Sipuleucel-T,Moderate
DDInter1961,Zidovudine,DDInter1678,Sirolimus,Moderate
DDInter1961,Zidovudine,DDInter1692,"Sodium phosphate, monobasic (p32)",Moderate
DDInter1961,Zidovudine,DDInter1710,Stavudine,Moderate
DDInter1714,Streptozocin,DDInter1961,Zidovudine,Moderate
DDInter1961,Zidovudine,DDInter1715,Strontium chloride Sr-89,Moderate
DDInter1961,Zidovudine,DDInter1724,Sulfamethoxazole,Minor
DDInter1961,Zidovudine,DDInter1729,Sulindac,Moderate
DDInter1961,Zidovudine,DDInter1735,Tacrolimus,Moderate
DDInter1961,Zidovudine,DDInter1737,Tafamidis,Moderate
DDInter1961,Zidovudine,DDInter1738,Tafasitamab,Moderate
DDInter1961,Zidovudine,DDInter1742,Talazoparib,Moderate
DDInter1961,Zidovudine,DDInter1757,Telbivudine,Moderate
DDInter1761,Temazepam,DDInter1961,Zidovudine,Minor
DDInter1961,Zidovudine,DDInter1762,Temozolomide,Moderate
DDInter1961,Zidovudine,DDInter1763,Temsirolimus,Moderate
DDInter1765,Teniposide,DDInter1961,Zidovudine,Moderate
DDInter1961,Zidovudine,DDInter1771,Teriflunomide,Major
DDInter1961,Zidovudine,DDInter1789,Thalidomide,Moderate
DDInter1814,Tioguanine,DDInter1961,Zidovudine,Moderate
DDInter1961,Zidovudine,DDInter1797,Thiotepa,Moderate
DDInter1961,Zidovudine,DDInter1819,Tisagenlecleucel,Moderate
DDInter1961,Zidovudine,DDInter1824,Tocilizumab,Moderate
DDInter1961,Zidovudine,DDInter1825,Tofacitinib,Major
DDInter1961,Zidovudine,DDInter1835,Topotecan,Moderate
DDInter1838,Tositumomab,DDInter1961,Zidovudine,Moderate
DDInter1961,Zidovudine,DDInter1840,Trabectedin,Moderate
DDInter1846,Trastuzumab,DDInter1961,Zidovudine,Moderate
DDInter1961,Zidovudine,DDInter1855,Triamcinolone,Moderate
DDInter1961,Zidovudine,DDInter1860,Triazolam,Minor
DDInter1874,Trimethoprim,DDInter1961,Zidovudine,Minor
DDInter1961,Zidovudine,DDInter1875,Trimetrexate,Moderate
DDInter1961,Zidovudine,DDInter1901,Upadacitinib,Major
DDInter1961,Zidovudine,DDInter1902,Uracil mustard,Moderate
DDInter1961,Zidovudine,DDInter1907,Ustekinumab,Moderate
DDInter1961,Zidovudine,DDInter1908,Valaciclovir,Minor
DDInter1961,Zidovudine,DDInter1912,Valganciclovir,Major
DDInter1961,Zidovudine,DDInter1926,Venetoclax,Moderate
DDInter1961,Zidovudine,DDInter1936,Vinblastine,Moderate
DDInter1961,Zidovudine,DDInter1937,Vincristine,Moderate
DDInter1961,Zidovudine,DDInter1938,Vincristine (liposome),Moderate
DDInter1939,Vinorelbine,DDInter1961,Zidovudine,Moderate
DDInter1961,Zidovudine,DDInter1959,Zanubrutinib,Moderate
DDInter1961,Zidovudine,DDInter33,Aflibercept,Moderate
DDInter90,Amprenavir,DDInter3,Abametapir (topical),Moderate
DDInter129,Atazanavir,DDInter3,Abametapir (topical),Moderate
DDInter170,Bedaquiline,DDInter3,Abametapir (topical),Moderate
DDInter221,Boceprevir,DDInter3,Abametapir (topical),Moderate
DDInter393,Clarithromycin,DDInter3,Abametapir (topical),Moderate
DDInter398,Clindamycin,DDInter3,Abametapir (topical),Moderate
DDInter424,Cobicistat,DDInter3,Abametapir (topical),Moderate
DDInter464,Daclatasvir,DDInter3,Abametapir (topical),Moderate
DDInter475,Dapsone,DDInter3,Abametapir (topical),Moderate
DDInter482,Darunavir,DDInter3,Abametapir (topical),Moderate
DDInter496,Delavirdine,DDInter3,Abametapir (topical),Moderate
DDInter3,Abametapir (topical),DDInter585,Doravirine,Moderate
DDInter624,Efavirenz,DDInter3,Abametapir (topical),Moderate
DDInter3,Abametapir (topical),DDInter660,Eravacycline,Moderate
DDInter670,Erythromycin,DDInter3,Abametapir (topical),Moderate
DDInter703,Etravirine,DDInter3,Abametapir (topical),Moderate
DDInter777,Fosamprenavir,DDInter3,Abametapir (topical),Moderate
DDInter917,Indinavir,DDInter3,Abametapir (topical),Moderate
DDInter995,Itraconazole,DDInter3,Abametapir (topical),Moderate
DDInter1008,Ketoconazole,DDInter3,Abametapir (topical),Moderate
DDInter1125,Maraviroc,DDInter3,Abametapir (topical),Moderate
DDInter1276,Nelfinavir,DDInter3,Abametapir (topical),Moderate
DDInter1285,Nevirapine,DDInter3,Abametapir (topical),Moderate
DDInter1589,Rifabutin,DDInter3,Abametapir (topical),Moderate
DDInter1595,Rilpivirine,DDInter3,Abametapir (topical),Moderate
DDInter1607,Ritonavir,DDInter3,Abametapir (topical),Moderate
DDInter1640,Saquinavir,DDInter3,Abametapir (topical),Moderate
DDInter1755,Telaprevir,DDInter3,Abametapir (topical),Moderate
DDInter1758,Telithromycin,DDInter3,Abametapir (topical),Moderate
DDInter1811,Tinidazole,DDInter3,Abametapir (topical),Moderate
DDInter1817,Tipranavir,DDInter3,Abametapir (topical),Moderate
DDInter3,Abametapir (topical),DDInter1882,Troleandomycin,Moderate
DDInter1946,Voriconazole,DDInter3,Abametapir (topical),Moderate
DDInter5,Abatacept,DDInter1623,Rotavirus vaccine,Major
DDInter5,Abatacept,DDInter1625,Rubella virus vaccine,Major
DDInter5,Abatacept,DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),Moderate
DDInter5,Abatacept,DDInter1953,Yellow Fever Vaccine,Major
DDInter6,Abciximab,DDInter1817,Tipranavir,Major
DDInter90,Amprenavir,DDInter7,Abemaciclib,Moderate
DDInter129,Atazanavir,DDInter7,Abemaciclib,Major
DDInter170,Bedaquiline,DDInter7,Abemaciclib,Moderate
DDInter221,Boceprevir,DDInter7,Abemaciclib,Major
DDInter351,Chloramphenicol,DDInter7,Abemaciclib,Moderate
DDInter384,Ciprofloxacin,DDInter7,Abemaciclib,Moderate
DDInter393,Clarithromycin,DDInter7,Abemaciclib,Major
DDInter424,Cobicistat,DDInter7,Abemaciclib,Major
DDInter482,Darunavir,DDInter7,Abemaciclib,Moderate
DDInter496,Delavirdine,DDInter7,Abemaciclib,Major
DDInter624,Efavirenz,DDInter7,Abemaciclib,Moderate
DDInter670,Erythromycin,DDInter7,Abemaciclib,Moderate
DDInter703,Etravirine,DDInter7,Abemaciclib,Moderate
DDInter743,Fluconazole,DDInter7,Abemaciclib,Moderate
DDInter777,Fosamprenavir,DDInter7,Abemaciclib,Moderate
DDInter806,Ganciclovir,DDInter7,Abemaciclib,Moderate
DDInter917,Indinavir,DDInter7,Abemaciclib,Major
DDInter995,Itraconazole,DDInter7,Abemaciclib,Major
DDInter1008,Ketoconazole,DDInter7,Abemaciclib,Major
DDInter7,Abemaciclib,DDInter1039,Letermovir,Moderate
DDInter1256,Nafcillin,DDInter7,Abemaciclib,Moderate
DDInter1276,Nelfinavir,DDInter7,Abemaciclib,Major
DDInter1285,Nevirapine,DDInter7,Abemaciclib,Moderate
DDInter1347,Oritavancin,DDInter7,Abemaciclib,Moderate
DDInter1494,Posaconazole,DDInter7,Abemaciclib,Major
DDInter1589,Rifabutin,DDInter7,Abemaciclib,Moderate
DDInter1590,Rifampicin,DDInter7,Abemaciclib,Major
DDInter1592,Rifapentine,DDInter7,Abemaciclib,Major
DDInter1607,Ritonavir,DDInter7,Abemaciclib,Major
DDInter1623,Rotavirus vaccine,DDInter7,Abemaciclib,Major
DDInter1625,Rubella virus vaccine,DDInter7,Abemaciclib,Major
DDInter1640,Saquinavir,DDInter7,Abemaciclib,Major
DDInter1755,Telaprevir,DDInter7,Abemaciclib,Major
DDInter1758,Telithromycin,DDInter7,Abemaciclib,Major
DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),DDInter7,Abemaciclib,Moderate
DDInter7,Abemaciclib,DDInter1882,Troleandomycin,Major
DDInter1912,Valganciclovir,DDInter7,Abemaciclib,Moderate
DDInter1946,Voriconazole,DDInter7,Abemaciclib,Major
DDInter1953,Yellow Fever Vaccine,DDInter7,Abemaciclib,Major
DDInter90,Amprenavir,DDInter8,Abiraterone,Minor
DDInter129,Atazanavir,DDInter8,Abiraterone,Minor
DDInter157,Azithromycin,DDInter8,Abiraterone,Moderate
DDInter8,Abiraterone,DDInter170,Bedaquiline,Major
DDInter8,Abiraterone,DDInter221,Boceprevir,Minor
DDInter384,Ciprofloxacin,DDInter8,Abiraterone,Moderate
DDInter393,Clarithromycin,DDInter8,Abiraterone,Moderate
DDInter406,Clofazimine,DDInter8,Abiraterone,Moderate
DDInter8,Abiraterone,DDInter424,Cobicistat,Minor
DDInter8,Abiraterone,DDInter464,Daclatasvir,Moderate
DDInter496,Delavirdine,DDInter8,Abiraterone,Minor
DDInter8,Abiraterone,DDInter585,Doravirine,Minor
DDInter624,Efavirenz,DDInter8,Abiraterone,Moderate
DDInter670,Erythromycin,DDInter8,Abiraterone,Moderate
DDInter743,Fluconazole,DDInter8,Abiraterone,Moderate
DDInter777,Fosamprenavir,DDInter8,Abiraterone,Minor
DDInter779,Foscarnet,DDInter8,Abiraterone,Moderate
DDInter809,Gatifloxacin,DDInter8,Abiraterone,Major
DDInter813,Gemifloxacin,DDInter8,Abiraterone,Moderate
DDInter842,Grepafloxacin,DDInter8,Abiraterone,Major
DDInter917,Indinavir,DDInter8,Abiraterone,Minor
DDInter995,Itraconazole,DDInter8,Abiraterone,Minor
DDInter1008,Ketoconazole,DDInter8,Abiraterone,Moderate
DDInter8,Abiraterone,DDInter1032,Lefamulin,Major
DDInter1055,Levofloxacin,DDInter8,Abiraterone,Moderate
DDInter1084,Lomefloxacin,DDInter8,Abiraterone,Moderate
DDInter1202,Metronidazole,DDInter8,Abiraterone,Minor
DDInter1247,Moxifloxacin,DDInter8,Abiraterone,Major
DDInter1276,Nelfinavir,DDInter8,Abiraterone,Minor
DDInter1285,Nevirapine,DDInter8,Abiraterone,Moderate
DDInter1313,Norfloxacin,DDInter8,Abiraterone,Moderate
DDInter1325,Ofloxacin,DDInter8,Abiraterone,Moderate
DDInter1494,Posaconazole,DDInter8,Abiraterone,Moderate
DDInter1589,Rifabutin,DDInter8,Abiraterone,Major
DDInter1590,Rifampicin,DDInter8,Abiraterone,Major
DDInter1592,Rifapentine,DDInter8,Abiraterone,Major
DDInter8,Abiraterone,DDInter1595,Rilpivirine,Moderate
DDInter1607,Ritonavir,DDInter8,Abiraterone,Minor
DDInter1640,Saquinavir,DDInter8,Abiraterone,Major
DDInter1705,Sparfloxacin,DDInter8,Abiraterone,Major
DDInter1724,Sulfamethoxazole,DDInter8,Abiraterone,Minor
DDInter1755,Telaprevir,DDInter8,Abiraterone,Minor
DDInter8,Abiraterone,DDInter1756,Telavancin,Moderate
DDInter1758,Telithromycin,DDInter8,Abiraterone,Moderate
DDInter8,Abiraterone,DDInter1882,Troleandomycin,Minor
DDInter1946,Voriconazole,DDInter8,Abiraterone,Moderate
DDInter225,Botulinum toxin type A,DDInter66,Amikacin,Major
DDInter225,Botulinum toxin type A,DDInter67,Amikacin (liposome),Major
DDInter225,Botulinum toxin type A,DDInter815,Gentamicin,Major
DDInter225,Botulinum toxin type A,DDInter1004,Kanamycin,Major
DDInter225,Botulinum toxin type A,DDInter1277,Neomycin,Major
DDInter225,Botulinum toxin type A,DDInter1283,Netilmicin,Major
DDInter225,Botulinum toxin type A,DDInter1482,Plazomicin,Major
DDInter225,Botulinum toxin type A,DDInter1489,Polymyxin B,Major
DDInter225,Botulinum toxin type A,DDInter1706,Spectinomycin,Major
DDInter225,Botulinum toxin type A,DDInter1713,Streptomycin,Major
DDInter225,Botulinum toxin type A,DDInter1822,Tobramycin,Major
DDInter90,Amprenavir,DDInter1377,Paclitaxel,Major
DDInter129,Atazanavir,DDInter1377,Paclitaxel,Major
DDInter157,Azithromycin,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter221,Boceprevir,Major
DDInter351,Chloramphenicol,DDInter1377,Paclitaxel,Moderate
DDInter383,Cinoxacin,DDInter1377,Paclitaxel,Minor
DDInter384,Ciprofloxacin,DDInter1377,Paclitaxel,Minor
DDInter393,Clarithromycin,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter424,Cobicistat,Moderate
DDInter1377,Paclitaxel,DDInter464,Daclatasvir,Moderate
DDInter475,Dapsone,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter482,Darunavir,Moderate
DDInter1377,Paclitaxel,DDInter495,Delafloxacin,Minor
DDInter496,Delavirdine,DDInter1377,Paclitaxel,Major
DDInter544,Didanosine,DDInter1377,Paclitaxel,Moderate
DDInter624,Efavirenz,DDInter1377,Paclitaxel,Moderate
DDInter644,Enoxacin,DDInter1377,Paclitaxel,Minor
DDInter670,Erythromycin,DDInter1377,Paclitaxel,Moderate
DDInter689,Ethambutol,DDInter1377,Paclitaxel,Moderate
DDInter694,Ethionamide,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter703,Etravirine,Moderate
DDInter743,Fluconazole,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter777,Fosamprenavir,Major
DDInter806,Ganciclovir,DDInter1377,Paclitaxel,Moderate
DDInter809,Gatifloxacin,DDInter1377,Paclitaxel,Minor
DDInter813,Gemifloxacin,DDInter1377,Paclitaxel,Minor
DDInter842,Grepafloxacin,DDInter1377,Paclitaxel,Moderate
DDInter917,Indinavir,DDInter1377,Paclitaxel,Major
DDInter986,Isoniazid,DDInter1377,Paclitaxel,Moderate
DDInter995,Itraconazole,DDInter1377,Paclitaxel,Moderate
DDInter1008,Ketoconazole,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter1032,Lefamulin,Moderate
DDInter1377,Paclitaxel,DDInter1039,Letermovir,Moderate
DDInter1055,Levofloxacin,DDInter1377,Paclitaxel,Minor
DDInter1073,Linezolid,DDInter1377,Paclitaxel,Moderate
DDInter1084,Lomefloxacin,DDInter1377,Paclitaxel,Minor
DDInter1202,Metronidazole,DDInter1377,Paclitaxel,Moderate
DDInter1209,Miconazole,DDInter1377,Paclitaxel,Moderate
DDInter1247,Moxifloxacin,DDInter1377,Paclitaxel,Minor
DDInter1256,Nafcillin,DDInter1377,Paclitaxel,Moderate
DDInter1259,Nalidixic acid,DDInter1377,Paclitaxel,Minor
DDInter1276,Nelfinavir,DDInter1377,Paclitaxel,Major
DDInter1285,Nevirapine,DDInter1377,Paclitaxel,Moderate
DDInter1303,Nitrofurantoin,DDInter1377,Paclitaxel,Moderate
DDInter1313,Norfloxacin,DDInter1377,Paclitaxel,Minor
DDInter1325,Ofloxacin,DDInter1377,Paclitaxel,Minor
DDInter1377,Paclitaxel,DDInter1494,Posaconazole,Moderate
DDInter1589,Rifabutin,DDInter1377,Paclitaxel,Moderate
DDInter1590,Rifampicin,DDInter1377,Paclitaxel,Moderate
DDInter1592,Rifapentine,DDInter1377,Paclitaxel,Moderate
DDInter1607,Ritonavir,DDInter1377,Paclitaxel,Major
DDInter1377,Paclitaxel,DDInter1623,Rotavirus vaccine,Major
DDInter1377,Paclitaxel,DDInter1625,Rubella virus vaccine,Major
DDInter1377,Paclitaxel,DDInter1640,Saquinavir,Major
DDInter1377,Paclitaxel,DDInter1641,Sarecycline,Moderate
DDInter1377,Paclitaxel,DDInter1649,Secnidazole,Moderate
DDInter1377,Paclitaxel,DDInter1673,Simeprevir,Moderate
DDInter1705,Sparfloxacin,DDInter1377,Paclitaxel,Minor
DDInter1710,Stavudine,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter1755,Telaprevir,Major
DDInter1377,Paclitaxel,DDInter1757,Telbivudine,Moderate
DDInter1758,Telithromycin,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),Moderate
DDInter1811,Tinidazole,DDInter1377,Paclitaxel,Moderate
DDInter1874,Trimethoprim,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter1882,Troleandomycin,Moderate
DDInter1887,Trovafloxacin,DDInter1377,Paclitaxel,Minor
DDInter1377,Paclitaxel,DDInter1912,Valganciclovir,Moderate
DDInter1946,Voriconazole,DDInter1377,Paclitaxel,Moderate
DDInter1377,Paclitaxel,DDInter1953,Yellow Fever Vaccine,Major
DDInter1956,Zalcitabine,DDInter1377,Paclitaxel,Moderate
DDInter991,Isotretinoin,DDInter170,Bedaquiline,Moderate
DDInter498,Demeclocycline,DDInter991,Isotretinoin,Major
DDInter598,Doxycycline,DDInter991,Isotretinoin,Major
DDInter624,Efavirenz,DDInter991,Isotretinoin,Moderate
DDInter991,Isotretinoin,DDInter660,Eravacycline,Major
DDInter991,Isotretinoin,DDInter1032,Lefamulin,Moderate
DDInter991,Isotretinoin,DDInter1039,Letermovir,Moderate
DDInter991,Isotretinoin,DDInter1224,Minocycline,Major
DDInter1285,Nevirapine,DDInter991,Isotretinoin,Moderate
DDInter991,Isotretinoin,DDInter1336,Omadacycline,Major
DDInter1374,Oxytetracycline,DDInter991,Isotretinoin,Major
DDInter991,Isotretinoin,DDInter1641,Sarecycline,Major
DDInter1783,Tetracycline,DDInter991,Isotretinoin,Major
DDInter90,Amprenavir,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter129,Atazanavir,Major
DDInter722,Fentanyl,DDInter221,Boceprevir,Major
DDInter351,Chloramphenicol,DDInter722,Fentanyl,Moderate
DDInter722,Fentanyl,DDInter393,Clarithromycin,Major
DDInter722,Fentanyl,DDInter424,Cobicistat,Major
DDInter722,Fentanyl,DDInter482,Darunavir,Major
DDInter496,Delavirdine,DDInter722,Fentanyl,Major
DDInter624,Efavirenz,DDInter722,Fentanyl,Major
DDInter670,Erythromycin,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter703,Etravirine,Major
DDInter743,Fluconazole,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter777,Fosamprenavir,Major
DDInter842,Grepafloxacin,DDInter722,Fentanyl,Moderate
DDInter917,Indinavir,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter986,Isoniazid,Moderate
DDInter722,Fentanyl,DDInter995,Itraconazole,Major
DDInter722,Fentanyl,DDInter1008,Ketoconazole,Major
DDInter722,Fentanyl,DDInter1032,Lefamulin,Moderate
DDInter722,Fentanyl,DDInter1039,Letermovir,Major
DDInter1073,Linezolid,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1209,Miconazole,Moderate
DDInter1256,Nafcillin,DDInter722,Fentanyl,Major
DDInter1276,Nelfinavir,DDInter722,Fentanyl,Major
DDInter1285,Nevirapine,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1347,Oritavancin,Moderate
DDInter722,Fentanyl,DDInter1494,Posaconazole,Major
DDInter1589,Rifabutin,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1590,Rifampicin,Major
DDInter722,Fentanyl,DDInter1592,Rifapentine,Major
DDInter1607,Ritonavir,DDInter722,Fentanyl,Major
DDInter722,Fentanyl,DDInter1640,Saquinavir,Major
DDInter722,Fentanyl,DDInter1755,Telaprevir,Major
DDInter722,Fentanyl,DDInter1758,Telithromycin,Major
DDInter722,Fentanyl,DDInter1882,Troleandomycin,Major
DDInter1946,Voriconazole,DDInter722,Fentanyl,Major
DDInter90,Amprenavir,DDInter9,Acalabrutinib,Major
DDInter129,Atazanavir,DDInter9,Acalabrutinib,Major
DDInter221,Boceprevir,DDInter9,Acalabrutinib,Major
DDInter351,Chloramphenicol,DDInter9,Acalabrutinib,Moderate
DDInter384,Ciprofloxacin,DDInter9,Acalabrutinib,Major
DDInter393,Clarithromycin,DDInter9,Acalabrutinib,Major
DDInter424,Cobicistat,DDInter9,Acalabrutinib,Major
DDInter482,Darunavir,DDInter9,Acalabrutinib,Major
DDInter496,Delavirdine,DDInter9,Acalabrutinib,Major
DDInter624,Efavirenz,DDInter9,Acalabrutinib,Moderate
DDInter670,Erythromycin,DDInter9,Acalabrutinib,Major
DDInter703,Etravirine,DDInter9,Acalabrutinib,Moderate
DDInter743,Fluconazole,DDInter9,Acalabrutinib,Major
DDInter777,Fosamprenavir,DDInter9,Acalabrutinib,Major
DDInter806,Ganciclovir,DDInter9,Acalabrutinib,Moderate
DDInter842,Grepafloxacin,DDInter9,Acalabrutinib,Moderate
DDInter917,Indinavir,DDInter9,Acalabrutinib,Major
DDInter986,Isoniazid,DDInter9,Acalabrutinib,Moderate
DDInter995,Itraconazole,DDInter9,Acalabrutinib,Major
DDInter1008,Ketoconazole,DDInter9,Acalabrutinib,Major
DDInter9,Acalabrutinib,DDInter1032,Lefamulin,Moderate
DDInter9,Acalabrutinib,DDInter1039,Letermovir,Major
DDInter1209,Miconazole,DDInter9,Acalabrutinib,Moderate
DDInter1256,Nafcillin,DDInter9,Acalabrutinib,Moderate
DDInter1276,Nelfinavir,DDInter9,Acalabrutinib,Major
DDInter1285,Nevirapine,DDInter9,Acalabrutinib,Moderate
DDInter1347,Oritavancin,DDInter9,Acalabrutinib,Moderate
DDInter1494,Posaconazole,DDInter9,Acalabrutinib,Major
DDInter1589,Rifabutin,DDInter9,Acalabrutinib,Moderate
DDInter1590,Rifampicin,DDInter9,Acalabrutinib,Major
DDInter1592,Rifapentine,DDInter9,Acalabrutinib,Major
DDInter1607,Ritonavir,DDInter9,Acalabrutinib,Major
DDInter1623,Rotavirus vaccine,DDInter9,Acalabrutinib,Major
DDInter1625,Rubella virus vaccine,DDInter9,Acalabrutinib,Major
DDInter1640,Saquinavir,DDInter9,Acalabrutinib,Major
DDInter1755,Telaprevir,DDInter9,Acalabrutinib,Major
DDInter1758,Telithromycin,DDInter9,Acalabrutinib,Major
DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),DDInter9,Acalabrutinib,Moderate
DDInter1817,Tipranavir,DDInter9,Acalabrutinib,Major
DDInter9,Acalabrutinib,DDInter1882,Troleandomycin,Major
DDInter1912,Valganciclovir,DDInter9,Acalabrutinib,Moderate
DDInter1946,Voriconazole,DDInter9,Acalabrutinib,Major
DDInter1953,Yellow Fever Vaccine,DDInter9,Acalabrutinib,Major
DDInter11,Acarbose,DDInter90,Amprenavir,Moderate
DDInter11,Acarbose,DDInter129,Atazanavir,Moderate
DDInter11,Acarbose,DDInter170,Bedaquiline,Moderate
DDInter11,Acarbose,DDInter383,Cinoxacin,Moderate
DDInter11,Acarbose,DDInter384,Ciprofloxacin,Moderate
DDInter11,Acarbose,DDInter393,Clarithromycin,Moderate
DDInter11,Acarbose,DDInter482,Darunavir,Moderate
DDInter11,Acarbose,DDInter495,Delafloxacin,Moderate
DDInter11,Acarbose,DDInter624,Efavirenz,Moderate
DDInter11,Acarbose,DDInter644,Enoxacin,Moderate
DDInter11,Acarbose,DDInter777,Fosamprenavir,Moderate
DDInter11,Acarbose,DDInter809,Gatifloxacin,Major
DDInter11,Acarbose,DDInter813,Gemifloxacin,Moderate
DDInter11,Acarbose,DDInter842,Grepafloxacin,Moderate
DDInter917,Indinavir,DDInter11,Acarbose,Moderate
DDInter11,Acarbose,DDInter986,Isoniazid,Moderate
DDInter11,Acarbose,DDInter1055,Levofloxacin,Moderate
DDInter11,Acarbose,DDInter1084,Lomefloxacin,Moderate
DDInter1247,Moxifloxacin,DDInter11,Acarbose,Moderate
DDInter11,Acarbose,DDInter1259,Nalidixic acid,Moderate
DDInter1276,Nelfinavir,DDInter11,Acarbose,Moderate
DDInter11,Acarbose,DDInter1277,Neomycin,Moderate
DDInter11,Acarbose,DDInter1313,Norfloxacin,Moderate
DDInter11,Acarbose,DDInter1325,Ofloxacin,Moderate
DDInter11,Acarbose,DDInter1607,Ritonavir,Moderate
DDInter11,Acarbose,DDInter1640,Saquinavir,Moderate
DDInter11,Acarbose,DDInter1705,Sparfloxacin,Moderate
DDInter11,Acarbose,DDInter1817,Tipranavir,Moderate
